"","country","ingredients","recipe_id"
"32133","China","soy_sauce",3677
"32134","China","black_pepper",3677
"32135","China","ginger",3677
"32136","China","scallion",3677
"32137","China","vegetable_oil",3677
"32138","China","rice",3677
"32139","China","egg",3677
"32140","China","oyster",3677
"32141","China","vinegar",3678
"32142","China","rice",3678
"32143","China","black_pepper",3678
"32144","China","sesame_oil",3678
"32145","China","cane_molasses",3679
"32146","China","vinegar",3679
"32147","China","pepper",3679
"32148","China","wheat",3679
"32149","China","sesame_oil",3679
"32150","China","cayenne",3679
"32151","China","cilantro",3679
"32152","China","ginger",3679
"32153","China","scallion",3679
"32154","China","lettuce",3679
"32155","China","carrot",3679
"32156","China","garlic",3679
"32157","China","peanut_butter",3679
"32158","China","soybean",3679
"32159","China","chicken",3679
"32160","China","egg",3679
"32161","China","wine",3679
"32162","China","pork",3680
"32163","China","starch",3680
"32164","China","soy_sauce",3680
"32165","China","cilantro",3680
"32166","China","ginger",3680
"32167","China","garlic",3680
"32168","China","melon",3680
"32169","China","egg",3680
"32170","China","wheat",3681
"32171","China","mushroom",3681
"32172","China","nut",3681
"32173","China","almond",3681
"32174","China","milk",3681
"32175","China","celery",3681
"32176","China","chicken",3681
"32177","China","cheddar_cheese",3681
"32178","China","chicken_broth",3681
"32179","China","wheat",3682
"32180","China","beef",3682
"32181","China","soy_sauce",3682
"32182","China","scallion",3682
"32183","China","celery",3682
"32184","China","bean",3682
"32185","China","garlic",3682
"32186","China","vegetable_oil",3682
"32187","China","cabbage",3682
"32188","China","shrimp",3682
"32189","China","egg",3682
"32190","China","oyster",3682
"32191","China","licorice",3683
"32192","China","egg",3683
"32193","China","soy_sauce",3683
"32194","China","black_pepper",3683
"32195","China","ginger",3683
"32196","China","cinnamon",3683
"32197","China","black_tea",3683
"32198","China","mandarin",3683
"32199","China","root",3683
"32200","China","star_anise",3683
"32201","China","chicken",3684
"32202","China","egg",3684
"32203","China","parsley",3684
"32204","China","onion",3684
"32205","China","starch",3684
"32206","China","starch",3685
"32207","China","corn",3685
"32208","China","chicken_broth",3685
"32209","China","bacon",3685
"32210","China","sherry",3685
"32211","China","chicken",3685
"32212","China","egg",3685
"32213","China","soy_sauce",3685
"32214","China","cream",3685
"32215","China","peanut_oil",3686
"32216","China","starch",3686
"32217","China","cayenne",3686
